Resultado da Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emissão:30/10/2025 20:08:40,Total de registros:492,Usuário: 0 - SUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_TYPE_MOD,DATA_TYPE_OWNER,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE,COLUMN_ID,DEFAULT_LENGTH,DATA_DEFAULT,NUM_DISTINCT,LOW_VALUE,HIGH_VALUE,DENSITY,NUM_NULLS,NUM_BUCKETS,LAST_ANALYZED,SAMPLE_SIZE,CHARACTER_SET_NAME,CHAR_COL_DECL_LENGTH,GLOBAL_STATS,USER_STATS,AVG_COL_LEN,CHAR_LENGTH,CHAR_USED,V80_FMT_IMAGE,DATA_UPGRADED,HISTOGRAM,DEFAULT_ON_NULL,IDENTITY_COLUMN,EVALUATION_EDITION,UNUSABLE_BEFORE,UNUSABLE_BEGINNING,COLLATION
SATISTST,TGFCAB,NUMCOO,NUMBER,,,"22,00","10,00","0,00",Y,189,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,ORDEMCARGAANT,NUMBER,,,"22,00","10,00","0,00",Y,190,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,TPAMBNFE,VARCHAR2,,,"1,00",,,Y,191,,,"2,00",31,32,"0,50","96.440,00","1,00",30/10/2025 05:17,"1.434,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,PRZMED,NUMBER,,,"22,00","10,00","0,00",Y,192,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODRESIDUO,NUMBER,,,"22,00","10,00","0,00",Y,193,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,DTREF2,DATE,,,"7,00",,,Y,194,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRLIQITEMNFE,CHAR,,,"1,00",,,Y,195,,,"2,00",4E,53,"0,50","97.270,00","1,00",30/10/2025 05:17,"1.351,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CLASCONS,VARCHAR2,,,"2,00",,,Y,196,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUMFORM,NUMBER,,,"22,00","10,00","0,00",Y,197,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,DTREF3,DATE,,,"7,00",,,Y,198,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODCC,NUMBER,,,"22,00","10,00","0,00",Y,199,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,PRODUETLOC,CHAR,,,"1,00",,,Y,200,,,"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:17,"10.809,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,VLRSTEXTRANOTATOT,FLOAT,,,"22,00","126,00",,Y,201,,,"1,00",80,80,"0,00","680,00","1,00",30/10/2025 05:17,"10.741,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,NUTRANEMP,NUMBER,,,"22,00","10,00","0,00",Y,202,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,SITESPECIALRESP,VARCHAR2,,,"2,00",,,Y,203,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,DTENTSAIINFO,DATE,,,"7,00",,,Y,204,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,EXIGEISSQN,VARCHAR2,,,"2,00",,,Y,205,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,REGESPTRIBUT,VARCHAR2,,,"2,00",,,Y,206,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,MOTNAORETERISSQN,VARCHAR2,,,"2,00",,,Y,207,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,DTREMRET,DATE,,,"7,00",,,Y,208,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,LIBCONF,CHAR,,,"1,00",,,Y,209,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUCONFATUAL,NUMBER,,,"22,00","10,00","0,00",Y,210,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,STATUSXTRATEGIE,VARCHAR2,,,"1,00",,,Y,211,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CODSAF,NUMBER,,,"22,00","10,00","0,00",Y,212,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRFRETECALC,FLOAT,,,"22,00","126,00",,Y,213,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRJURODIST,FLOAT,,,"22,00","126,00",,Y,214,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NOTAEMPENHO,VARCHAR2,,,"22,00",,,Y,215,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,22,YES,NO,"0,00","22,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,PESOBRUTOMANUAL,CHAR,,,"1,00",,,Y,216,,,"1,00",53,53,"1,00","110.190,00","1,00",30/10/2025 05:17,"59,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,PESOLIQUIMANUAL,CHAR,,,"1,00",,,Y,217,,,"2,00",4E,53,"0,50","110.590,00","1,00",30/10/2025 05:17,"19,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CANCELADO,CHAR,,,"1,00",,,Y,218,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CODTPD,NUMBER,,,"22,00","10,00","0,00",Y,219,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODVTP,NUMBER,,,"22,00","10,00","0,00",Y,220,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NUPCA,NUMBER,,,"22,00","10,00","0,00",Y,221,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,INDPRESNFCE,CHAR,,,"1,00",,,Y,222,,,"2,00",30,31,"0,00","0,00","2,00",30/10/2025 05:17,"10.809,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,M3,FLOAT,,,"22,00","126,00",,Y,223,,,"1,00",80,80,"1,00","98.700,00","1,00",30/10/2025 05:17,"1.208,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRTOTLIQITEMMOE,FLOAT,,,"22,00","126,00",,N,224,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:17,"10.809,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,VLRDESCTOTITEMMOE,FLOAT,,,"22,00","126,00",,N,225,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:17,"10.809,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,CHAVECTE,VARCHAR2,,,"44,00",,,Y,226,,,"4.480,00",3135323530333335313930313438303030313130353730303130303030303130383831313636313437333138,3533323431323335323230303334303030313736353730303130303030363535353531303030313131343937,"0,00","106.300,00","1,00",30/10/2025 05:17,"448,00",CHAR_CS,44,YES,NO,"3,00","44,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,PRODPRED,VARCHAR2,,,"60,00",,,Y,227,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,60,YES,NO,"0,00","60,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,TPEMISCTE,NUMBER,,,"22,00","5,00","0,00",Y,228,,,"1,00",C102,C102,"1,00","106.590,00","1,00",30/10/2025 05:17,"419,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,TPAMBCTE,CHAR,,,"1,00",,,Y,229,,,"1,00",31,31,"1,00","106.380,00","1,00",30/10/2025 05:17,"440,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,LOTACAO,CHAR,,,"1,00",,,Y,230,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,STATUSCTE,CHAR,,,"1,00",,,Y,231,,,"2,00",54,54,"0,50","110.730,00","1,00",30/10/2025 05:17,"5,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUMALEATORIOCTE,NUMBER,,,"22,00","8,00","0,00",Y,232,,,"2.948,00",80,C4614F1C47,"0,00","106.590,00","1,00",30/10/2025 05:17,"419,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NUMPROTOCCTE,VARCHAR2,,,"30,00",,,Y,233,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,DHPROTOCCTE,DATE,,,"7,00",,,Y,234,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NULOTECTE,NUMBER,,,"22,00","10,00","0,00",Y,235,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,DTDECLARA,DATE,,,"7,00",,,Y,236,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,REBOQUE1,NUMBER,,,"22,00","10,00","0,00",Y,237,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,REBOQUE2,NUMBER,,,"22,00","10,00","0,00",Y,238,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,REBOQUE3,NUMBER,,,"22,00","10,00","0,00",Y,239,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,SITUACAOCTE,CHAR,,,"1,00",,,Y,240,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CTELOTACAO,CHAR,,,"1,00",,,Y,241,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CODVEITRACAO,NUMBER,,,"22,00","10,00","0,00",Y,242,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODOBRA,VARCHAR2,,,"15,00",,,Y,243,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,15,YES,NO,"0,00","15,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CODART,VARCHAR2,,,"15,00",,,Y,244,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,15,YES,NO,"0,00","15,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,IDIPROC,NUMBER,,,"22,00","10,00","0,00",Y,245,,,"11.592,00",C102,C302181A,"0,00","96.500,00","1,00",30/10/2025 05:17,"1.428,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VIATRANSP,VARCHAR2,,,"2,00",,,Y,246,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,TIPPROCIMP,VARCHAR2,,,"1,00",,,Y,247,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CNPJADQUIRENTE,VARCHAR2,,,"14,00",,,Y,248,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,14,YES,NO,"0,00","14,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,UFADQUIRENTE,VARCHAR2,,,"2,00",,,Y,249,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUNOTASUB,NUMBER,,,"22,00","10,00","0,00",Y,250,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CHAVENFSE,VARCHAR2,,,"52,00",,,Y,251,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,52,YES,NO,"0,00","52,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,DHEMISSEPEC,DATE,,,"7,00",,,Y,252,,,"50,00",787A0705102E07,787D050F122918,"0,02","110.730,00","1,00",30/10/2025 05:17,"5,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,MODENTREGA,CHAR,,,"1,00",,,Y,253,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,VLRICMSDIFALDEST,FLOAT,,,"22,00","126,00",,Y,254,,,"18,00",80,C214541D,"0,06","104.210,00","1,00",30/10/2025 05:17,"657,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRICMSDIFALREM,FLOAT,,,"22,00","126,00",,Y,255,,,"1,00",80,80,"1,00","104.210,00","1,00",30/10/2025 05:17,"657,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CIOT,NUMBER,,,"22,00","12,00","0,00",Y,256,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRICMSFCP,FLOAT,,,"22,00","126,00",,Y,257,,,"1,00",80,80,"1,00","104.210,00","1,00",30/10/2025 05:17,"657,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRFRETETOTAL,FLOAT,,,"22,00","126,00",,Y,258,,,"1.988,00",3C63501B4E66,C303390242,"0,00","104.190,00","1,00",30/10/2025 05:17,"659,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODPARCTRANSPFINAL,NUMBER,,,"22,00","10,00","0,00",Y,259,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,FUSOEMISSEPEC,VARCHAR2,,,"6,00",,,Y,260,,,"2,00",2D30333A3030,2D30333A3030,"0,50","110.720,00","1,00",30/10/2025 05:17,"6,00",CHAR_CS,6,YES,NO,"2,00","6,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CHAVENFEREF,VARCHAR2,,,"44,00",,,Y,261,,,"1.057,00",3231323431323032363737363535303030363339353530303130303030303030323331383438363532343934,3532323530363032363737363535303030373130353530303130303030303134393531363031393236303938,"0,00","107.960,00","1,00",30/10/2025 05:17,"282,00",CHAR_CS,44,YES,NO,"3,00","44,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,VLRDESCRAT,FLOAT,,,"22,00","126,00",,Y,262,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,SEQCONFIRMA,NUMBER,,,"22,00","10,00","0,00",Y,263,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODCONTATOENTREGA,NUMBER,,,"22,00","10,00","0,00",Y,264,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODCIDORIGEM,NUMBER,,,"22,00","10,00","0,00",Y,265,,,"295,00",C103,C23945,"0,00","2.600,00","254,00",30/10/2025 05:17,"10.549,00",,,YES,NO,"4,00","0,00",,NO,YES,HEIGHT BALANCED,NO,NO,,,,
SATISTST,TGFCAB,CODCIDDESTINO,NUMBER,,,"22,00","10,00","0,00",Y,266,,,"313,00",80,C23935,"0,00","2.600,00","254,00",30/10/2025 05:17,"10.549,00",,,YES,NO,"4,00","0,00",,NO,YES,HEIGHT BALANCED,NO,NO,,,,
SATISTST,TGFCAB,CODCIDENTREGA,NUMBER,,,"22,00","10,00","0,00",Y,267,,,"1,00",80,80,"0,00","2.600,00","1,00",30/10/2025 05:17,"10.549,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,CODUFORIGEM,NUMBER,,,"22,00","5,00","0,00",Y,268,,,"22,00",C102,C120,"0,00","2.600,00","22,00",30/10/2025 05:17,"10.549,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,CODUFDESTINO,NUMBER,,,"22,00","5,00","0,00",Y,269,,,"24,00",80,C120,"0,00","2.600,00","24,00",30/10/2025 05:17,"10.549,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,CODUFENTREGA,NUMBER,,,"22,00","5,00","0,00",Y,270,,,"1,00",80,80,"0,00","2.600,00","1,00",30/10/2025 05:17,"10.549,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,CLASSIFICMS,CHAR,,,"1,00",,,Y,271,,,"5,00",43,58,"0,00","2.560,00","5,00",30/10/2025 05:17,"10.553,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUFOP,NUMBER,,,"22,00","5,00","0,00",Y,272,,,"2,00",C102,C103,"0,00","63.040,00","2,00",30/10/2025 05:17,"4.505,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,CODRASTREAMENTOECT,VARCHAR2,,,"30,00",,,Y,273,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUODP,NUMBER,,,"22,00","10,00","0,00",Y,274,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NUPEDFRETE,NUMBER,,,"22,00","10,00","0,00",Y,275,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODCIDPREST,NUMBER,,,"22,00","10,00","0,00",Y,276,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,FORMPGTCTE,CHAR,,,"1,00",,,Y,277,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,PERCDESCFOB,FLOAT,,,"22,00","126,00",,Y,278,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,TPAMBNFSE,CHAR,,,"1,00",,,Y,279,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,TERMACORDNOTA,CHAR,,,"1,00",,,Y,280,,,"1,00",4E,4E,"1,00","106.380,00","1,00",30/10/2025 05:17,"440,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,VLRDESCQTD,FLOAT,,,"22,00","126,00",,Y,281,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRICMSFCPINT,FLOAT,,,"22,00","126,00",,Y,282,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRSTFCPINT,FLOAT,,,"22,00","126,00",,Y,283,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRSTFCPINTANT,FLOAT,,,"22,00","126,00",,Y,284,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CTEGLOBAL,CHAR,,,"1,00",,,Y,285,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,VLRCARGAAVERB,FLOAT,,,"22,00","126,00",,Y,286,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODCIDINICTE,NUMBER,,,"22,00","10,00","0,00",Y,287,,,"39,00",C103,C23849,"0,03","106.380,00","1,00",30/10/2025 05:17,"440,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODCIDFIMCTE,NUMBER,,,"22,00","10,00","0,00",Y,288,,,"146,00",C103,C23943,"0,01","106.380,00","1,00",30/10/2025 05:17,"440,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NUCFR,NUMBER,,,"22,00","10,00","0,00",Y,289,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NFEDEVRECUSA,CHAR,,,"1,00",,,Y,290,,,"1,00",53,53,"1,00","110.760,00","1,00",30/10/2025 05:17,"2,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
