Resultado da Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emissão:30/10/2025 20:09:44,Total de registros:227,Usuário: 0 - SUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_TYPE_MOD,DATA_TYPE_OWNER,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE,COLUMN_ID,DEFAULT_LENGTH,DATA_DEFAULT,NUM_DISTINCT,LOW_VALUE,HIGH_VALUE,DENSITY,NUM_NULLS,NUM_BUCKETS,LAST_ANALYZED,SAMPLE_SIZE,CHARACTER_SET_NAME,CHAR_COL_DECL_LENGTH,GLOBAL_STATS,USER_STATS,AVG_COL_LEN,CHAR_LENGTH,CHAR_USED,V80_FMT_IMAGE,DATA_UPGRADED,HISTOGRAM,DEFAULT_ON_NULL,IDENTITY_COLUMN,EVALUATION_EDITION,UNUSABLE_BEFORE,UNUSABLE_BEGINNING,COLLATION
SATISTST,TGFITE,CODSIT08EFD,CHAR,,,"1,00",,,Y,193,,,"1,00",4E,4E,"0,00","30.700,00","1,00",30/10/2025 05:24,"28.156,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,TIPUTILCOM,NUMBER,,,"22,00","5,00","0,00",Y,194,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,UNIDADE,VARCHAR2,,,"6,00",,,Y,195,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,6,YES,NO,"0,00","6,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,ALIQFUST,FLOAT,,,"22,00","126,00",,Y,196,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,BASEFUST,FLOAT,,,"22,00","126,00",,Y,197,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRFUST,FLOAT,,,"22,00","126,00",,Y,198,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,ALIQFUNTTEL,FLOAT,,,"22,00","126,00",,Y,199,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,BASEFUNTTEL,FLOAT,,,"22,00","126,00",,Y,200,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRFUNTTEL,FLOAT,,,"22,00","126,00",,Y,201,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODMOTDESONERAST,NUMBER,,,"22,00","5,00","0,00",Y,202,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,AD_NUMCOTACAO,NUMBER,,,"22,00","10,00","0,00",Y,203,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,AD_FATOR,FLOAT,,,"22,00","126,00",,Y,204,,,"25,00",C055645D4B51,C102,"0,00","217.990,00","25,00",30/10/2025 05:24,"9.427,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,AD_VLRPED,FLOAT,,,"22,00","126,00",,Y,205,,,"80,00",C138,C20733,"0,01","313.560,00","1,00",30/10/2025 05:24,"8,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,AD_VLRSUG,FLOAT,,,"22,00","126,00",,Y,206,,,"80,00",C13C4F1D453F0C445C52162720252D5514230A37,C207422C45036032315B2F5C031825102A03585651,"0,01","313.560,00","1,00",30/10/2025 05:24,"8,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODBARRAPDV,VARCHAR2,,,"25,00",,,Y,207,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,25,YES,NO,"0,00","25,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,AD_PRECOLIQ,FLOAT,,,"22,00","126,00",,Y,208,,,"3.405,00",80,C3270F06,"0,00","219.540,00","254,00",30/10/2025 05:24,"9.272,00",,,YES,NO,"3,00","0,00",,NO,YES,HEIGHT BALANCED,NO,NO,,,,
SATISTST,TGFITE,CODFCI,VARCHAR2,,,"36,00",,,Y,209,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,36,YES,NO,"0,00","36,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,PERCUSAQUDECPEEST,FLOAT,,,"22,00","126,00",,Y,210,,,"1,00",80,80,"1,00","306.110,00","1,00",30/10/2025 05:24,"753,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,AD_REDMANUAL,VARCHAR2,,,"10,00",,,Y,211,,,"1,00",53,53,"1,00","313.290,00","1,00",30/10/2025 05:24,"35,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,AD_CODVEND_BKP,NUMBER,,,"22,00","10,00","0,00",Y,212,,,"42,00",C102,C162,"0,00","242.240,00","42,00",30/10/2025 05:24,"7.002,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,IDALIQISS,NUMBER,,,"22,00","10,00","0,00",Y,213,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODIPI,NUMBER,,,"22,00","10,00","0,00",Y,214,,,"3,00",80,C106,"0,33","311.150,00","1,00",30/10/2025 05:24,"249,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,INDREPDES,VARCHAR2,,,"1,00",,,Y,215,,,"2,00",30,31,"0,00","252.020,00","2,00",30/10/2025 05:24,"6.024,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,CODNATREND,NUMBER,,,"22,00","10,00","0,00",Y,216,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,AD_OBSMKT,VARCHAR2,,,"4.000,00",,,Y,217,,,"650,00",312043582042454C4C4F434F504F205050205452414E53504152454E544520323030204D4C,72657469726164612064652030322061722D636F6E646963696F6E61646F206520646120706C616361206461206661636861646120646F207072E964696F2064,"0,00","312.990,00","1,00",30/10/2025 05:24,"65,00",CHAR_CS,4000,YES,NO,"2,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,AD_MTVMOV,VARCHAR2,,,"10,00",,,Y,218,,,"6,00",31,36,"0,17","313.170,00","1,00",30/10/2025 05:24,"47,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,AD_SALDOABAT,NUMBER,,,"22,00","10,00","0,00",Y,219,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,AD_QTD_A_FATURAR,FLOAT,,,"22,00","126,00",,Y,220,,,"40,00",80,C20629,"0,03","311.830,00","1,00",30/10/2025 05:24,"181,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,AD_AUDTRIB,VARCHAR2,,,"4.000,00",,,Y,221,,,"89,00",52656772612061706C69636164613A20617475616C697A61206F732076616C6F7265732064652049434D5320646173206E6F746173206465207472616E736665,52656772612061706C69636164613A2076616C6F722064652069636D7320646576652073657220657370656C686F206465206E6F7461206F726967656D0A0A4E,"0,01","312.800,00","1,00",30/10/2025 05:24,"84,00",CHAR_CS,4000,YES,NO,"3,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,AD_OUTROSCRED,FLOAT,,,"22,00","126,00",,Y,222,,,"34,00",C036,C2021B14,"0,03","313.500,00","1,00",30/10/2025 05:24,"14,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODEND,NUMBER,,,"22,00","10,00","0,00",Y,223,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODIGONFCOM,VARCHAR2,,,"10,00",,,Y,224,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,INDDEVOLUCAONFCOM,VARCHAR2,,,"1,00",,,N,225,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:24,"31.226,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,VLRCREDPRES,FLOAT,,,"22,00","126,00",,Y,226,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VITEM_IBSCBS,FLOAT,,,"22,00","126,00",,Y,227,,,"10,00",C15C13,C15C13,"0,10","313.630,00","1,00",30/10/2025 05:24,"1,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
,,,,,,"16.451,00","14.637,00","8,00",,,"88,00",,"280.001,00",,,"10,83","48.366.360,00","6.802,00",,"2.269.192,00",,,,,"334,00","12.624,00",,,,,,,,,,
