"ANOPROCESSO";"CHAVE";"DSHABILITACAO";"DTABERTURA";"DTHABILITACAO";"DTHOMOLOGACAO";"DTJULGAMENTO";"EMPRESA";"MODALIDADE";"OBJETO";"PROCESSO";"SITUACAO";"SOLICITANTE";"VALORLICITACAO"
"2026";"";"";"2026-03-24 09:00:00.0";"2026-04-22 00:00:00.0";"2026-05-05 00:00:00.0";"2026-04-22 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Aquisição de materiais médicos hospitalares (cânula de traqueostomia, cateter periférico e outros) de uso humano, que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia em atendimento à SMS. ";"24";"Concluído";"SECRETARIA MUNICIPAL DE SAÚDE";"R$ 309.030,0"
"2026";"";"";"2026-04-13 09:00:00.0";"";"";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Aquisição de medicamentos (ceftriaxona, dexametasona, digoxina e outros) de uso humano, que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia em atendimento à SMS. ";"23";"Em andamento";"SECRETARIA MUNICIPAL DE SAÚDE";""
"2026";"";"";"2026-03-09 09:00:00.0";"2026-03-19 00:00:00.0";"2026-03-20 00:00:00.0";"2026-03-19 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada para prestação de serviços de organização e execução de viagem turística para 86 (oitenta e seis) pessoas participantes do Projeto UDI VIAJA 60 +, em dois ônibus, com destino a Caldas Novas Go), com hospedagem, transporte (ida e volta), hospedagem de 02 (duas) diárias, café da manhã, almoço e jantar durante toda a  estadia, passeios e acompanhamento durante todo o período da viagem em atendimento à SMDES.";"22";"Concluído";"SECRETARIA MUN DE DESENVOLVIMENTO SOCIAL";"R$ 68.563,5"
"2026";"";"";"2026-03-25 09:00:00.0";"";"";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Aquisição de materiais médicos hospitalares (ácido acético 2%, agulha acupuntura, agulhas para tubo e outros) de uso humano, que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia em atendimento à SMS.";"21";"Em andamento";"SECRETARIA MUNICIPAL DE SAÚDE";""
"2026";"";"";"2026-04-23 09:00:00.0";"";"";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Registro de preços para futura e eventual aquisição de suplementos alimentares de uso humano, que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia através da SMS.";"20";"Em andamento";"SECRETARIA MUNICIPAL DE SAÚDE";""
"2026";"";"";"2026-03-27 09:00:00.0";"";"";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Futura e eventual aquisição de materiais médicos hospitalares de uso humano (abaixador de língua, cateter periférico, entre outros), que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia em atendimento à SMS.";"19";"Em andamento";"SECRETARIA MUNICIPAL DE SAÚDE";""
"2026";"";"";"2026-06-10 09:00:00.0";"";"";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Registro de preços para futura e eventual aquisição de materiais de consumo (fertilizante superfosfato, octaborato de sódio e outros), destinados ao atendimento das demandas da Diretoria de Agropecuária e de Projetos, abrangendo as áreas de pecuária e agricultura em atendimento a SMAGRO.";"18";"Em andamento";"SECRETARIA MUN DE AGRONEGÓCIO";""
"2026";"";"";"";"";"2026-01-28 00:00:00.0";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"INEXIGIBILIDADE";"Locação de imóvel sito à Rua Doutor Leopoldo de Castro, nº 465, bairro Presidente Roosevelt, com todas as instalações, dependências e benfeitorias existentes, destinado a manter a Unidade Básica de Saúde - UBS Roosevelt, em atendimento à Secretaria Municipal de Saúde.";"17";"Concluído";"SECRETARIA MUNICIPAL DE SAÚDE";"R$ 579.600,0"
"2026";"";"";"";"";"2026-02-05 00:00:00.0";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PROCESSO DE DISPENSA";"Prestação de serviços de locação de empilhadeira elétrica, incluindo manutenção preventiva e corretiva, assistência técnica e demais serviços necessários à plena operacionalização do equipamento, em atendimento à Secretaria Municipal de Saúde. Nº comprasgov: 29/2026.";"16";"Em andamento";"SECRETARIA MUNICIPAL DE SAÚDE";"R$ 21.000,0"
"2026";"";"";"2026-03-26 09:00:00.0";"2026-04-01 00:00:00.0";"2026-04-20 00:00:00.0";"2026-04-01 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada para a locação de 2 (duas) empilhadeiras elétricas, destinadas às atividades operacionais da Central de Abastecimento Farmacêutica ¿ CAF, visando atender às demandas logísticas da Secretaria Municipal de Saúde.";"15";"Concluído";"SECRETARIA MUNICIPAL DE SAÚDE";"R$ 71.280,0"
"2026";"";"";"2026-03-11 09:00:00.0";"";"";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada na prestação do serviço de transporte, mediante a locação de veículos tipo van e ônibus, em caráter eventual, incluindo seguro total contra acidentes, fornecimento de combustível, condutores devidamente habilitados e demais despesas necessárias em atendimento ao PROCON ¿ Superintendencia de Proteção e Defesa do Consumidor.";"14";"Em andamento";"PROCURADORIA GERAL DO MUNICIPIO";""
"2026";"";"";"2026-02-27 09:00:00.0";"2026-03-03 00:00:00.0";"2026-03-09 00:00:00.0";"2026-03-03 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Contratação de uma empresa para a prestação de serviços de locação de banheiros químicos, nas modalidades standard com pia interna,acessível a pessoas com deficiência, pia externa e fornecimento de todos os insumos necessários ao seu pleno funcionamento (tais como papel higiênico, sabonete, produtos de higienização e desinfecção), incluindo o transporte, instalação, remoção e descarte adequado dos dejetos, em atendimento às necessidades da Secretaria Municipal de Agronegócio - SMAGRO.";"13";"Concluído";"SECRETARIA MUN DE AGRONEGÓCIO";"R$ 7.194.150,0"
"2026";"";"";"2026-03-16 09:00:00.0";"2026-03-31 00:00:00.0";"2026-04-07 00:00:00.0";"2026-03-31 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Registro de Preços para futura e eventual aquisição de materiais de consumo (agulha, esparadrapo, e outros), destinados ao atendimento das demandas da SMGAS.";"12";"Concluído";"SECRETARIA MUN DE AGRONEGÓCIO";"R$ 28.735,08"
"2026";"";"";"";"2026-02-11 00:00:00.0";"";"2026-02-11 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PROCESSO DE DISPENSA";"Serviços de composição gráfica para confecção de 800 pastas de conciliação bancária, em atendimento à S.M. de Finanças. Nº Comprasgov: 30/2026.";"11";"Concluído";"SECRETARIA MUNICIPAL DE FINANÇAS";""
"2026";"";"";"2026-04-09 09:00:00.0";"2026-06-24 00:00:00.0";"2026-05-06 00:00:00.0";"2026-04-24 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Registro de Preços para Futura e Eventual aquisição de materiais diversos (pulseiras de identificação) de uso humano, que serão utilizados pelos pacientes atendidos na Rede Municipal de Saúde de Uberlândia, em atendimento à SMS. ";"10";"Concluído";"SECRETARIA MUNICIPAL DE SAÚDE";"R$ 255.000,0"
"2026";"";"";"2026-03-11 09:00:00.0";"";"";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Registro de Preços para Futura e Eventual aquisição de rodenticidas, destinados à Unidade de Vigilância em Zoonoses, em atendimento às necessidades da SMS de Uberlândia, compreendendo o fornecimento de rodenticidas anticoagulantes em bloco presado, rodenticidas granulados à base de sementes de girassol e rodenticidas em pó de contato hidro-repelente, todos de uso profissional, devidamente registrados no Ministério da Saúde. ";"9";"Em andamento";"SECRETARIA MUNICIPAL DE SAÚDE";""
"2026";"";"";"";"";"2026-01-19 00:00:00.0";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PROCESSO DE DISPENSA";"Serviços p/ gestão da Folha de Pagamento dos Servidores Públicos ativos, inativos, pensionistas, estagiários e demais beneficiários da PMU e Autarquias, mediante crédito em contas salário individuais, em atendimento à S.M. de Finanças.";"8";"Em andamento";"SECRETARIA MUNICIPAL DE FINANÇAS";"R$ 1,0"
"2026";"";"";"2026-01-13 00:00:00.0";"";"2026-01-06 00:00:00.0";"2026-01-06 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"O presente processo (PMU) decorre da Participação da Ata de Registro de Preços nº 001/2026, assinada em 07/01/2026, por intermédio da Licitação Pregão Eletrônico Registro de Preços nº. 69/2025 da FUNDACAO UBERLANDENSE DO TURISMO ESPORTE E LAZER - FUTEL. O objeto é a futura ou eventual contratação de empresa para fornecimento de materiais de pintura para realizar reformas e modernizações necessárias . Documentação do processo original disponível no link:https://weblicitacoes.uberlandia.mg.gov.br/weblicitacoes/f/n/licitacoesdetalhescon?modoJanelaPlc=popup&evento=y&codigoEmpresa=5&licitacao=PE%2069/2025. LINK PCNP: https://pncp.gov.br/app/editais/20260121000180/2025/70";"6";"Concluído";"SECRETARIA MUNICIPAL DE EDUCAÇÃO";"R$ 35.684,0"
"2026";"";"";"2026-02-24 09:00:00.0";"2026-03-05 00:00:00.0";"2026-03-06 00:00:00.0";"2026-03-05 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada para a prestação de serviço de locação de computadores  i 5 em atendimento a SMF.";"5";"Concluído";"SECRETARIA MUNICIPAL DE FINANÇAS";"R$ 304.430,4"
"2026";"";"";"";"";"2026-02-05 00:00:00.0";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"INEXIGIBILIDADE";"Melhoria de rede de distribuição de energia elétrica, p/ atender à necessidade da E.M. Prof. André Luís Batista Martins, situada à R. Terezinha dos Anjos El Khatib, 456, bairro Shopping Park, c/ fornecimento de materiais e mão de obra, através da SME";"4";"Concluído";"SECRETARIA MUNICIPAL DE EDUCAÇÃO";"R$ 114.696,56"
"2026";"";"";"";"";"2026-01-15 00:00:00.0";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"INEXIGIBILIDADE";"Prestação de serviço com apresentação de show musical, pelo tempo mínimo de 2h30m, no evento denominado Baile de Carnaval, a ser realizado no dia 07 de fevereiro de 2026, na Praça Clarimundo Carneiro, em atendimento à S.M. de Cultura e Turismo. ";"3";"Concluído";"SECRETARIA MUNICIPAL DE CULTURA E TURISM";"R$ 8.000,0"
"2026";"";"";"2026-04-17 09:00:00.0";"2026-05-08 00:00:00.0";"2026-05-21 00:00:00.0";"2026-05-08 00:00:00.0";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada na prestação de Serviço de Telefonia Fixa Comutada nas modalidades Local e Longa Distância Nacional (LDN), com disponibilização serviços de Discagem Direta a Ramal (DDR), Discagem Direta Gratuita (DDG-0800), Linhas Fixas Diretas, Tridígitos (Emergenciais e de Utilidade Pública), Origem Verificada (Stir/Shaken), Ramais Virtuais e Serviço Móvel Pessoal (SMP) com tecnologia 4G ou superior pelo sistema pós-pago em atendimento à SMA.";"2";"Concluído";"SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO";"R$ 161.616,36"
"2026";"";"";"";"";"2026-01-12 00:00:00.0";"";"PREFEITURA MUNICIPAL DE UBERLÂNDIA";"INEXIGIBILIDADE CREDENC.";"Serviços de realização de consultas, exames e procedimentos ambulatoriais e hospitalar em Oftalmologia para atender a Rede Municipal de Saúde, de acordo com as diretrizes do SUS, em atendimento à S.M. de Saúde.";"1";"Concluído";"SECRETARIA MUNICIPAL DE SAÚDE";"R$ 52.501.947,0"
"2026";"";"";"2026-06-03 09:30:00.0";"";"";"";"PRODAUB - PROCESSAMENTO DE DADOS DE UBERLANDIA";"PREGÃO ELETRÔNICO";"Contratação de serviço para locação de fornecimento, manutenção e operação de 500(quinhentos) dispositivos a serem instalados em hidrômetros com saída pulsada, e de medidores ultrassônicos e velocímetros com comunicação utilizando sistema de IOT (Internet of Things) NB-IOT/LoRaWAN para transmissão dos dados de consumo de água e demais variáveis disponíveis nos hidrômetros, com entrega e recepção dos dados nos servidores corporativos da PRODAUB.";"1";"Em andamento";"REGINALDO APARECIDO MENDES";""
